user_id,country,current_role,kaggle_tier,years_experience,hours_spent_weekly,gold_medals,silver_medals,datasets_shared,competitions_entered,follower_count,github_link,portfolio_score,total_certifications,monthly_recruiter_pings,salary_usd,experience_years
KAG_2026_14120,Brazil,Student,Expert,1,25,1,2,12,31,188,1,39,2,8,0.0,1.0
KAG_2026_14121,France,ML Engineer,Master,14,39,15,13,19,55,857,1,73,3,23,164512.0,14.0
KAG_2026_14122,France,Data Scientist,Contributor,8,8,0,6,6,23,110,1,38,10,6,117622.0,8.0
KAG_2026_14123,India,Student,Contributor,0,19,0,4,13,23,102,1,15,4,4,0.0,0.0
KAG_2026_14124,USA,Student,Expert,1,31,1,2,15,36,201,1,44,1,8,0.0,1.0
KAG_2026_14125,UK,Student,Master,2,49,22,27,15,57,1021,1,64,3,23,0.0,2.0
KAG_2026_14126,Brazil,Data Scientist,Contributor,16,13,0,8,14,23,41,1,51,10,8,116459.0,16.0
KAG_2026_14127,Canada,ML Engineer,Master,5,46,24,17,19,66,872,1,65,3,25,158295.0,5.0
KAG_2026_14128,Germany,Researcher,Expert,18,32,2,6,18,24,382,1,72,10,14,160059.0,18.0
KAG_2026_14129,Nigeria,Student,Novice,2,2,0,0,4,20,13,0,9,1,0,0.0,2.0
KAG_2026_14130,UK,ML Engineer,Grandmaster,12,52,16,37,29,114,2752,1,95,8,27,176530.0,12.0
KAG_2026_14131,India,Student,Novice,1,9,0,0,5,11,12,1,4,1,0,0.0,1.0
KAG_2026_14132,USA,Researcher,Master,5,39,5,16,24,65,1181,1,62,7,16,190621.0,5.0
KAG_2026_14133,India,ML Engineer,Expert,13,26,4,3,10,35,315,1,59,11,13,113157.0,13.0
KAG_2026_14134,UK,Data Analyst,Novice,18,14,0,0,7,16,11,0,27,7,5,102701.0,18.0
KAG_2026_14135,Brazil,Student,Novice,1,8,0,0,4,5,8,0,9,3,0,0.0,1.0
KAG_2026_14136,Canada,Researcher,Master,8,46,13,20,21,61,859,1,70,10,20,153776.0,8.0
KAG_2026_14137,Canada,Student,Novice,1,9,0,0,1,7,4,1,4,1,0,0.0,1.0
KAG_2026_14138,USA,Researcher,Expert,7,21,3,2,15,34,154,1,50,10,11,185699.0,7.0
KAG_2026_14139,USA,Researcher,Expert,18,20,3,8,12,30,468,1,59,3,14,230405.0,18.0
KAG_2026_14140,USA,Student,Contributor,0,8,0,1,12,6,130,0,26,1,4,0.0,0.0
KAG_2026_14141,Germany,Data Analyst,Novice,6,9,0,0,4,19,8,1,15,10,1,68535.0,6.0
KAG_2026_14142,USA,Data Scientist,Expert,20,34,1,3,11,22,395,1,62,10,14,216783.0,20.0
KAG_2026_14143,India,ML Engineer,Expert,11,23,4,9,13,21,456,1,54,2,13,113827.0,11.0
KAG_2026_14144,USA,ML Engineer,Grandmaster,15,56,9,37,22,118,2622,1,89,9,25,237905.0,15.0
KAG_2026_14145,India,Researcher,Expert,10,26,1,6,19,33,397,1,54,5,11,108459.0,10.0
KAG_2026_14146,USA,Researcher,Grandmaster,20,54,7,16,27,127,2577,1,100,4,25,254028.0,20.0
KAG_2026_14147,USA,Data Scientist,Expert,7,21,4,4,17,38,455,1,50,7,12,183095.0,7.0
KAG_2026_14148,USA,ML Engineer,Contributor,15,19,0,8,14,22,398,1,44,2,8,205036.0,15.0
KAG_2026_14149,USA,Data Scientist,Contributor,4,19,0,5,7,6,430,1,29,4,5,136543.0,4.0
KAG_2026_14150,UK,ML Engineer,Master,13,49,19,33,17,51,1061,1,76,3,25,165457.0,13.0
KAG_2026_14151,Japan,ML Engineer,Expert,14,30,1,1,17,33,160,1,58,5,12,143495.0,14.0
KAG_2026_14152,Brazil,Researcher,Expert,15,20,1,3,12,31,179,1,56,4,13,105198.0,15.0
KAG_2026_14153,Canada,Researcher,Master,20,44,22,21,18,52,1094,1,94,11,29,185824.0,20.0
KAG_2026_14154,Japan,Data Scientist,Expert,9,31,4,6,16,23,527,1,55,11,12,139261.0,9.0
KAG_2026_14155,Canada,Data Analyst,Contributor,18,12,0,8,12,8,145,1,46,2,9,123072.0,18.0
KAG_2026_14156,Nigeria,ML Engineer,Master,12,47,9,37,15,54,1130,1,67,11,20,115505.0,12.0
KAG_2026_14157,India,Data Analyst,Expert,9,28,4,3,13,39,196,1,57,6,12,80325.0,9.0
KAG_2026_14158,UK,Student,Contributor,1,16,0,9,14,18,390,1,21,2,4,0.0,1.0
KAG_2026_14159,USA,Data Scientist,Contributor,3,8,0,9,10,17,345,1,27,9,4,147362.0,3.0
KAG_2026_14160,USA,ML Engineer,Master,7,38,5,17,17,54,898,1,66,9,16,187235.0,7.0
KAG_2026_14161,India,Data Scientist,Expert,11,23,3,3,17,25,458,1,56,6,12,111186.0,11.0
KAG_2026_14162,Brazil,Data Scientist,Expert,12,31,4,3,15,27,457,1,64,8,13,110006.0,12.0
KAG_2026_14163,Canada,Researcher,Expert,5,34,4,4,12,30,303,1,46,8,11,131501.0,5.0
KAG_2026_14164,France,Researcher,Master,16,49,9,29,17,57,1141,1,87,10,21,159478.0,16.0
KAG_2026_14165,Spain,Data Analyst,Novice,18,2,0,0,5,16,5,1,29,6,5,92799.0,18.0
KAG_2026_14166,UK,Student,Contributor,2,13,0,1,14,10,254,0,19,4,4,0.0,2.0
KAG_2026_14167,USA,Researcher,Grandmaster,9,59,14,30,28,111,2600,1,86,10,25,207512.0,9.0
KAG_2026_14168,India,Data Scientist,Expert,7,24,2,9,16,26,236,1,43,10,11,94142.0,7.0
KAG_2026_14169,USA,Data Scientist,Expert,8,31,3,8,19,39,184,1,43,5,11,178538.0,8.0
KAG_2026_14170,Spain,Data Scientist,Contributor,16,17,0,4,14,23,122,0,45,2,8,122616.0,16.0
KAG_2026_14171,Nigeria,ML Engineer,Grandmaster,7,52,23,32,23,117,2780,1,95,2,29,102471.0,7.0
KAG_2026_14172,USA,Researcher,Expert,7,32,2,4,10,22,380,1,55,3,11,176361.0,7.0
KAG_2026_14173,Canada,Data Scientist,Expert,9,25,2,7,15,28,244,1,45,9,11,139141.0,9.0
KAG_2026_14174,Germany,ML Engineer,Contributor,8,16,0,2,5,21,79,1,33,9,6,144025.0,8.0
KAG_2026_14175,Brazil,Researcher,Expert,5,33,3,5,15,31,286,1,45,8,11,75573.0,5.0
KAG_2026_14176,USA,Data Scientist,Contributor,17,13,0,4,12,18,404,0,43,6,9,201467.0,17.0
KAG_2026_14177,Japan,Data Analyst,Novice,13,13,0,0,7,7,6,1,20,11,3,97216.0,13.0
KAG_2026_14178,France,ML Engineer,Grandmaster,16,50,5,11,28,128,2759,1,90,5,23,181295.0,16.0
KAG_2026_14179,India,Data Scientist,Expert,4,20,1,3,12,39,466,1,50,11,9,83204.0,4.0
KAG_2026_14180,USA,Data Scientist,Expert,6,22,3,3,11,27,472,1,52,10,11,179484.0,6.0
KAG_2026_14181,USA,Researcher,Master,12,46,10,24,23,66,858,1,77,8,20,200505.0,12.0
KAG_2026_14182,USA,Researcher,Master,19,46,10,24,16,50,1056,1,78,11,22,225351.0,19.0
KAG_2026_14183,USA,Researcher,Expert,20,23,4,5,13,38,322,1,71,7,16,233386.0,20.0
KAG_2026_14184,UK,Data Analyst,Novice,2,2,0,0,9,1,7,0,11,9,0,54448.0,2.0
KAG_2026_14185,Japan,Researcher,Expert,4,23,4,9,17,36,227,1,47,9,11,107748.0,4.0
KAG_2026_14186,Canada,ML Engineer,Contributor,4,21,0,8,6,24,227,0,28,5,5,126723.0,4.0
KAG_2026_14187,Canada,Data Analyst,Contributor,9,11,0,3,9,23,124,1,29,9,6,86179.0,9.0
KAG_2026_14188,Japan,Student,Contributor,0,21,0,6,10,7,380,1,20,3,4,0.0,0.0
KAG_2026_14189,France,Data Scientist,Expert,10,25,1,4,10,30,285,1,53,7,11,138635.0,10.0
KAG_2026_14190,Canada,ML Engineer,Master,14,38,21,37,21,68,1139,1,87,2,26,191465.0,14.0
KAG_2026_14191,USA,Data Analyst,Expert,4,32,4,9,15,30,411,1,46,10,11,107100.0,4.0
KAG_2026_14192,India,Data Scientist,Master,8,35,7,33,23,56,1184,1,71,10,17,98643.0,8.0
KAG_2026_14193,USA,ML Engineer,Expert,18,30,2,6,14,20,344,1,58,9,14,223916.0,18.0
KAG_2026_14194,India,Researcher,Master,5,44,8,27,18,62,804,1,59,7,17,90749.0,5.0
KAG_2026_14195,India,ML Engineer,Expert,16,27,3,9,12,25,416,1,65,8,14,137350.0,16.0
KAG_2026_14196,India,ML Engineer,Expert,9,26,3,3,16,27,480,1,53,2,12,98477.0,9.0
KAG_2026_14197,Germany,ML Engineer,Master,14,44,8,38,18,63,987,1,72,9,20,164289.0,14.0
KAG_2026_14198,Canada,Researcher,Grandmaster,7,62,22,23,25,120,2597,1,83,4,29,152512.0,7.0
KAG_2026_14199,India,Student,Grandmaster,0,62,15,29,22,120,2828,1,76,4,23,0.0,0.0
KAG_2026_14200,Nigeria,ML Engineer,Contributor,12,11,0,2,12,9,157,1,40,7,7,97158.0,12.0
KAG_2026_14201,UK,Student,Novice,0,14,0,0,7,7,2,0,6,4,0,9304.0,0.0
KAG_2026_14202,Nigeria,Student,Novice,1,9,0,0,6,10,9,1,11,3,0,6150.0,1.0
KAG_2026_14203,India,ML Engineer,Expert,15,23,4,5,10,34,299,1,64,9,14,132363.0,15.0
KAG_2026_14204,USA,ML Engineer,Master,17,40,7,27,17,63,1015,1,83,6,20,228820.0,17.0
KAG_2026_14205,Germany,ML Engineer,Expert,7,28,4,9,10,24,473,1,46,11,12,149800.0,7.0
KAG_2026_14206,USA,Data Analyst,Master,17,39,13,12,15,50,946,1,86,11,23,143363.0,17.0
KAG_2026_14207,India,ML Engineer,Contributor,20,18,0,5,9,15,334,1,46,8,10,128553.0,20.0
KAG_2026_14208,Spain,Data Analyst,Novice,6,2,0,0,6,20,5,0,22,7,1,53129.0,6.0
KAG_2026_14209,USA,Student,Master,2,37,20,34,24,66,1024,1,63,4,22,0.0,2.0
KAG_2026_14210,UK,Data Scientist,Contributor,14,9,0,5,6,17,428,1,46,2,8,149601.0,14.0
KAG_2026_14211,Canada,ML Engineer,Expert,16,26,2,2,10,31,290,1,60,7,13,173688.0,16.0
KAG_2026_14212,France,Data Scientist,Contributor,18,7,0,5,10,18,94,1,43,4,9,146583.0,18.0
KAG_2026_14213,Canada,ML Engineer,Grandmaster,8,63,7,25,21,127,2548,1,82,11,21,158491.0,8.0
KAG_2026_14214,Spain,Data Scientist,Expert,18,29,4,3,16,36,279,1,63,2,15,149737.0,18.0
KAG_2026_14215,USA,Data Scientist,Expert,4,22,3,3,18,37,288,1,46,2,10,161426.0,4.0
KAG_2026_14216,India,Data Scientist,Contributor,6,21,0,9,13,6,193,1,35,7,5,81825.0,6.0
KAG_2026_14217,India,Data Analyst,Novice,15,10,0,0,0,12,7,1,35,8,4,71203.0,15.0
KAG_2026_14218,Nigeria,ML Engineer,Expert,15,23,1,8,11,24,192,1,56,5,13,116439.0,15.0
KAG_2026_14219,USA,Data Analyst,Expert,13,25,2,1,14,38,273,1,61,8,12,123178.0,13.0
KAG_2026_14220,Japan,ML Engineer,Contributor,16,20,0,1,8,6,323,0,52,10,8,154249.0,16.0
KAG_2026_14221,USA,Data Analyst,Novice,16,13,0,0,0,4,2,1,32,9,4,119143.0,16.0
KAG_2026_14222,Germany,Researcher,Master,15,36,5,20,22,63,931,1,70,11,19,181077.0,15.0
KAG_2026_14223,USA,Student,Expert,1,30,4,7,12,31,374,1,33,1,10,0.0,1.0
KAG_2026_14224,Spain,Data Scientist,Contributor,19,9,0,6,13,24,251,0,57,4,9,149153.0,19.0
KAG_2026_14225,Germany,Data Scientist,Expert,4,22,4,2,15,33,397,1,52,2,11,124881.0,4.0
KAG_2026_14226,India,Data Analyst,Contributor,4,9,0,2,10,22,281,0,23,10,5,44795.0,4.0
KAG_2026_14227,Germany,Researcher,Grandmaster,13,53,20,21,24,115,2633,1,98,4,29,198669.0,13.0
KAG_2026_14228,Spain,Student,Contributor,1,18,0,1,7,16,433,0,19,4,4,0.0,1.0
KAG_2026_14229,India,ML Engineer,Master,9,41,5,30,19,64,1017,1,71,3,17,101600.0,9.0
KAG_2026_14230,India,ML Engineer,Expert,8,20,2,2,14,21,522,1,53,10,11,97867.0,8.0
KAG_2026_14231,Spain,Researcher,Master,20,39,6,28,15,58,1002,1,79,2,21,153168.0,20.0
KAG_2026_14232,Canada,Data Scientist,Expert,16,22,1,2,13,34,444,1,63,10,13,164431.0,16.0
KAG_2026_14233,Spain,Researcher,Master,16,42,16,21,17,50,844,1,84,10,24,150365.0,16.0
KAG_2026_14234,USA,ML Engineer,Expert,18,30,2,9,17,28,320,1,71,9,14,238660.0,18.0
KAG_2026_14235,Japan,Student,Novice,2,5,0,0,2,11,12,1,12,1,0,0.0,2.0
KAG_2026_14236,India,ML Engineer,Grandmaster,9,51,11,21,22,121,2833,1,81,7,24,115849.0,9.0
KAG_2026_14237,Brazil,Researcher,Grandmaster,7,50,9,36,24,120,2609,1,75,11,22,113344.0,7.0
KAG_2026_14238,Canada,Researcher,Expert,16,32,3,1,12,31,205,1,56,4,14,177892.0,16.0
KAG_2026_14239,UK,Researcher,Master,19,43,18,17,18,55,1138,1,89,8,26,204868.0,19.0
KAG_2026_14240,UK,Student,Grandmaster,0,53,5,12,24,123,2660,1,65,2,18,0.0,0.0
KAG_2026_14241,India,Data Scientist,Contributor,7,9,0,7,9,5,125,1,38,3,6,77357.0,7.0
KAG_2026_14242,Brazil,Student,Contributor,0,14,0,6,7,13,291,0,21,2,4,0.0,0.0
KAG_2026_14243,USA,Data Analyst,Novice,3,13,0,0,8,2,2,1,8,3,0,81848.0,3.0
KAG_2026_14244,India,Data Scientist,Contributor,6,13,0,6,6,5,171,0,38,6,5,72123.0,6.0
KAG_2026_14245,India,Data Analyst,Novice,20,8,0,0,6,18,10,1,34,5,6,93202.0,20.0
KAG_2026_14246,UK,Data Scientist,Expert,5,31,4,5,18,21,348,1,41,2,11,110269.0,5.0
KAG_2026_14247,Spain,Data Scientist,Expert,21,26,2,7,13,26,452,1,71,8,15,145140.0,21.0
KAG_2026_14248,India,Student,Contributor,0,8,0,7,14,14,164,1,19,3,4,0.0,0.0
KAG_2026_14249,USA,Data Scientist,Expert,13,30,3,9,12,29,369,1,58,7,13,180712.0,13.0
KAG_2026_14250,USA,Researcher,Master,19,45,10,10,20,69,1023,1,92,7,22,237004.0,19.0
KAG_2026_14251,USA,ML Engineer,Contributor,8,12,0,7,12,21,275,0,33,5,6,157632.0,8.0
KAG_2026_14252,India,ML Engineer,Expert,21,33,1,5,15,29,485,1,68,4,14,143834.0,21.0
KAG_2026_14253,Spain,Data Scientist,Grandmaster,7,54,24,19,29,120,2815,1,91,5,30,141917.0,7.0
KAG_2026_14254,Germany,Student,Expert,2,31,1,6,13,38,280,1,37,4,9,0.0,2.0
KAG_2026_14255,Japan,Student,Novice,0,6,0,0,4,7,8,1,12,1,0,0.0,0.0
KAG_2026_14256,India,Data Analyst,Expert,9,29,2,2,12,20,316,1,48,6,11,70531.0,9.0
KAG_2026_14257,USA,ML Engineer,Contributor,6,21,0,3,14,21,367,0,35,9,5,177875.0,6.0
KAG_2026_14258,India,Student,Contributor,2,19,0,4,11,8,225,1,23,3,4,0.0,2.0
KAG_2026_14259,Spain,Researcher,Master,7,45,13,26,20,59,1032,1,75,8,20,132199.0,7.0
KAG_2026_14260,India,Data Analyst,Novice,18,12,0,0,7,1,7,1,37,4,5,89193.0,18.0
KAG_2026_14261,Germany,Student,Master,1,38,9,26,16,51,960,1,60,2,16,0.0,1.0
KAG_2026_14262,USA,Student,Novice,0,4,0,0,3,15,10,1,12,3,0,0.0,0.0
KAG_2026_14263,USA,ML Engineer,Expert,19,27,3,7,13,39,187,1,66,2,15,237211.0,19.0
KAG_2026_14264,Germany,ML Engineer,Master,21,39,6,21,20,63,953,1,91,3,21,196652.0,21.0
KAG_2026_14265,Brazil,Student,Novice,1,14,0,0,2,11,13,1,15,2,0,0.0,1.0
KAG_2026_14266,India,Student,Contributor,1,9,0,7,7,20,146,1,30,1,4,0.0,1.0
KAG_2026_14267,India,Researcher,Expert,4,33,1,7,15,30,348,1,49,7,9,75042.0,4.0
KAG_2026_14268,India,Researcher,Master,14,39,21,31,21,62,1173,1,80,6,26,121944.0,14.0
KAG_2026_14269,USA,Researcher,Master,16,41,19,16,23,67,802,1,89,3,26,215367.0,16.0
KAG_2026_14270,Japan,Student,Novice,2,2,0,0,3,5,8,1,17,4,0,0.0,2.0
KAG_2026_14271,Germany,ML Engineer,Contributor,6,7,0,6,9,20,142,0,26,7,5,121412.0,6.0
KAG_2026_14272,Canada,Data Analyst,Novice,2,14,0,0,3,17,2,0,15,10,0,61398.0,2.0
KAG_2026_14273,USA,Student,Novice,2,9,0,0,1,18,11,0,4,2,0,0.0,2.0
KAG_2026_14274,Brazil,Student,Novice,2,13,0,0,4,20,8,1,10,3,0,6403.0,2.0
KAG_2026_14275,Nigeria,Researcher,Expert,20,32,2,2,16,36,428,1,61,7,15,128902.0,20.0
KAG_2026_14276,Japan,Student,Novice,2,9,0,0,9,1,12,1,12,3,0,0.0,2.0
KAG_2026_14277,Germany,ML Engineer,Expert,6,27,3,4,19,33,427,1,41,8,11,136202.0,6.0
KAG_2026_14278,Brazil,Data Scientist,Expert,14,23,4,1,12,21,394,1,62,2,14,103225.0,14.0
KAG_2026_14279,India,Data Scientist,Contributor,3,15,0,6,11,21,198,1,28,7,4,70190.0,3.0
KAG_2026_14280,India,ML Engineer,Contributor,14,18,0,5,14,23,142,0,49,8,8,101985.0,14.0
KAG_2026_14281,Canada,Data Analyst,Novice,7,6,0,0,6,9,11,0,20,8,2,67838.0,7.0
KAG_2026_14282,India,Researcher,Expert,15,21,1,3,11,32,397,1,54,10,13,109519.0,15.0
KAG_2026_14283,India,Data Analyst,Contributor,3,18,0,8,9,24,184,0,27,6,4,46548.0,3.0
KAG_2026_14284,UK,Researcher,Expert,7,26,1,9,13,25,470,1,50,2,10,125397.0,7.0
KAG_2026_14285,India,Student,Master,1,46,11,29,23,60,1067,1,57,2,17,0.0,1.0
KAG_2026_14286,UK,Data Analyst,Contributor,6,19,0,2,6,18,146,1,34,8,5,70028.0,6.0
KAG_2026_14287,USA,ML Engineer,Contributor,3,7,0,8,11,19,303,1,21,3,4,164092.0,3.0
KAG_2026_14288,India,Student,Expert,1,23,2,4,10,38,422,1,40,1,9,13023.0,1.0
KAG_2026_14289,USA,Researcher,Expert,20,24,1,2,18,32,328,1,63,3,14,205914.0,20.0
KAG_2026_14290,Brazil,Researcher,Expert,11,23,3,5,11,31,344,1,49,2,12,105588.0,11.0
KAG_2026_14291,India,Researcher,Expert,18,33,3,2,12,21,287,1,60,10,14,131795.0,18.0
KAG_2026_14292,USA,Data Scientist,Expert,4,30,1,7,15,29,421,1,45,6,9,163100.0,4.0
KAG_2026_14293,Canada,Data Analyst,Contributor,15,19,0,3,7,17,114,0,48,10,8,100064.0,15.0
KAG_2026_14294,India,Data Analyst,Master,18,48,22,24,20,63,975,1,94,9,28,127258.0,18.0
KAG_2026_14295,USA,Data Analyst,Novice,4,10,0,0,7,7,13,1,17,8,1,84997.0,4.0
KAG_2026_14296,India,Data Scientist,Expert,20,29,3,2,10,21,265,1,69,6,15,129308.0,20.0
KAG_2026_14297,Germany,Researcher,Grandmaster,10,63,12,25,25,112,2892,1,93,9,25,180598.0,10.0
KAG_2026_14298,Nigeria,Data Scientist,Contributor,7,21,0,2,9,10,45,1,35,8,6,66629.0,7.0
KAG_2026_14299,Nigeria,Researcher,Expert,17,24,4,2,15,38,518,1,71,8,15,116603.0,17.0
KAG_2026_14300,France,Data Scientist,Expert,18,26,4,3,15,37,291,1,61,9,15,151227.0,18.0
KAG_2026_14301,USA,Researcher,Master,20,49,23,20,21,59,865,1,88,4,29,226615.0,20.0
KAG_2026_14302,USA,Student,Contributor,1,11,0,5,10,10,51,0,21,2,4,0.0,1.0
KAG_2026_14303,Brazil,Data Scientist,Contributor,7,19,0,5,9,16,412,1,35,6,6,80817.0,7.0
KAG_2026_14304,India,Researcher,Expert,8,24,1,7,10,35,449,1,53,3,10,91065.0,8.0
KAG_2026_14305,Nigeria,Data Analyst,Contributor,16,15,0,2,7,11,415,0,39,7,8,81709.0,16.0
KAG_2026_14306,Canada,Data Scientist,Expert,4,26,4,4,16,33,299,1,48,9,11,137121.0,4.0
KAG_2026_14307,Brazil,Researcher,Grandmaster,20,56,23,35,20,121,2820,1,100,6,33,166087.0,20.0
KAG_2026_14308,USA,Student,Novice,2,2,0,0,3,18,4,0,10,2,0,0.0,2.0
KAG_2026_14309,Spain,Data Analyst,Novice,10,4,0,0,1,2,12,1,17,10,3,70543.0,10.0
KAG_2026_14310,India,Data Scientist,Expert,16,22,4,3,10,22,381,1,60,4,14,127545.0,16.0
KAG_2026_14311,India,Researcher,Expert,7,31,4,2,16,27,291,1,52,5,12,96348.0,7.0
KAG_2026_14312,France,Data Scientist,Expert,19,26,2,2,17,26,325,1,64,7,14,153482.0,19.0
KAG_2026_14313,Brazil,Data Scientist,Expert,20,23,2,1,17,29,544,1,66,3,15,136721.0,20.0
KAG_2026_14314,India,Student,Contributor,2,16,0,2,5,19,166,0,22,3,4,0.0,2.0
KAG_2026_14315,UK,Student,Novice,0,2,0,0,2,4,10,1,9,3,0,0.0,0.0
KAG_2026_14316,India,Data Scientist,Expert,16,25,1,7,10,35,507,1,57,10,13,124843.0,16.0
KAG_2026_14317,India,Researcher,Expert,8,27,1,3,19,29,414,1,48,5,10,89348.0,8.0
KAG_2026_14318,Japan,Researcher,Master,17,44,19,16,21,54,1175,1,92,8,26,192644.0,17.0
KAG_2026_14319,USA,Data Scientist,Expert,11,24,4,2,11,22,263,1,60,8,13,167510.0,11.0
KAG_2026_14320,USA,Student,Expert,0,33,2,9,16,36,319,1,45,3,9,0.0,0.0
KAG_2026_14321,USA,Researcher,Expert,9,25,2,9,10,31,429,1,50,2,11,197024.0,9.0
KAG_2026_14322,USA,Data Scientist,Master,6,35,21,19,20,65,1073,1,68,10,24,163997.0,6.0
KAG_2026_14323,Brazil,Data Analyst,Novice,3,2,0,0,9,4,9,0,4,11,0,35065.0,3.0
KAG_2026_14324,Nigeria,ML Engineer,Expert,6,22,3,9,16,28,377,1,53,5,11,74150.0,6.0
KAG_2026_14325,USA,Data Scientist,Contributor,10,12,0,4,7,6,382,1,31,10,7,167680.0,10.0
KAG_2026_14326,USA,Data Scientist,Expert,15,23,2,2,17,31,366,1,66,2,13,213969.0,15.0
KAG_2026_14327,USA,Researcher,Expert,20,27,4,5,17,38,398,1,63,11,16,222086.0,20.0
KAG_2026_14328,Germany,Data Analyst,Novice,7,2,0,0,9,17,12,0,16,7,2,76272.0,7.0
KAG_2026_14329,Spain,ML Engineer,Contributor,14,12,0,2,12,16,52,1,40,9,8,139332.0,14.0
KAG_2026_14330,India,Student,Contributor,1,11,0,4,8,24,73,1,30,3,4,0.0,1.0
KAG_2026_14331,France,Researcher,Grandmaster,11,56,19,17,21,129,2777,1,87,5,28,169209.0,11.0
KAG_2026_14332,Japan,ML Engineer,Expert,5,27,1,9,18,31,403,1,45,8,10,123141.0,5.0
KAG_2026_14333,USA,Data Scientist,Expert,8,20,1,2,16,26,328,1,50,6,10,184325.0,8.0
KAG_2026_14334,USA,Data Scientist,Master,6,36,23,17,21,65,1073,1,65,4,25,167481.0,6.0
KAG_2026_14335,Canada,Data Scientist,Contributor,13,16,0,9,8,16,114,1,37,10,7,157445.0,13.0
KAG_2026_14336,USA,Data Analyst,Contributor,9,18,0,3,10,8,367,0,40,5,6,105104.0,9.0
KAG_2026_14337,Spain,Student,Contributor,1,20,0,5,7,10,208,1,17,4,4,0.0,1.0
KAG_2026_14338,Nigeria,Data Analyst,Master,14,38,21,10,20,66,834,1,86,3,26,100927.0,14.0
KAG_2026_14339,USA,Student,Contributor,1,12,0,1,12,12,307,1,16,2,4,0.0,1.0
KAG_2026_14340,USA,Student,Novice,0,7,0,0,7,17,14,1,11,2,0,0.0,0.0
KAG_2026_14341,Germany,ML Engineer,Expert,11,27,1,5,19,21,296,1,59,8,11,147272.0,11.0
KAG_2026_14342,France,Student,Novice,1,5,0,0,6,6,9,0,10,2,0,0.0,1.0
KAG_2026_14343,USA,Data Analyst,Expert,8,26,4,2,14,23,544,1,48,11,12,110918.0,8.0
KAG_2026_14344,USA,Student,Contributor,1,10,0,8,8,11,265,1,26,2,4,0.0,1.0
KAG_2026_14345,India,Student,Novice,1,4,0,0,1,4,2,1,12,3,0,0.0,1.0
KAG_2026_14346,India,ML Engineer,Expert,12,32,2,9,18,24,274,1,61,5,12,120309.0,12.0
KAG_2026_14347,Canada,ML Engineer,Expert,21,28,3,9,11,28,154,1,69,8,15,184361.0,21.0
KAG_2026_14348,India,Data Analyst,Contributor,5,7,0,7,13,10,439,1,32,2,5,51659.0,5.0
KAG_2026_14349,India,Data Scientist,Expert,21,25,1,6,15,25,207,1,76,10,14,138456.0,21.0
KAG_2026_14350,India,Student,Contributor,1,9,0,8,7,14,69,1,28,4,4,0.0,1.0
KAG_2026_14351,Canada,Data Scientist,Expert,11,26,2,1,15,22,340,1,50,7,12,152631.0,11.0
KAG_2026_14352,Canada,Researcher,Grandmaster,11,61,10,20,25,129,2858,1,90,3,24,187723.0,11.0
KAG_2026_14353,Canada,Student,Master,2,48,5,14,19,69,1008,1,56,2,15,0.0,2.0
KAG_2026_14354,Germany,Student,Novice,1,12,0,0,7,13,9,1,14,1,0,0.0,1.0
KAG_2026_14355,India,Researcher,Expert,21,24,3,5,19,37,539,1,68,4,15,135737.0,21.0
KAG_2026_14356,France,ML Engineer,Master,9,43,6,21,19,64,1172,1,66,4,17,136842.0,9.0
KAG_2026_14357,USA,Data Analyst,Contributor,17,20,0,9,5,21,297,1,54,5,9,143266.0,17.0
KAG_2026_14358,India,Student,Contributor,0,16,0,7,14,5,150,1,17,1,4,0.0,0.0
KAG_2026_14359,UK,Researcher,Grandmaster,9,53,11,30,27,127,2719,1,92,7,24,174407.0,9.0
KAG_2026_14360,Brazil,Researcher,Expert,14,26,1,4,13,28,489,1,52,5,12,116050.0,14.0
KAG_2026_14361,USA,Researcher,Master,6,35,10,28,16,65,918,1,69,6,18,182399.0,6.0
KAG_2026_14362,India,Data Analyst,Novice,9,2,0,0,1,18,13,1,18,11,2,55030.0,9.0
KAG_2026_14363,USA,Student,Novice,0,7,0,0,2,15,12,1,2,3,0,0.0,0.0
KAG_2026_14364,India,Student,Novice,2,10,0,0,1,12,1,0,15,4,0,0.0,2.0
KAG_2026_14365,India,Researcher,Expert,20,29,2,5,10,20,379,1,72,11,15,132951.0,20.0
KAG_2026_14366,Nigeria,Data Scientist,Expert,17,22,3,3,18,21,522,1,66,10,14,110905.0,17.0
KAG_2026_14367,India,Student,Novice,0,5,0,0,2,19,14,0,1,2,0,0.0,0.0
KAG_2026_14368,India,Researcher,Expert,8,22,1,2,12,32,246,1,47,7,10,99408.0,8.0
KAG_2026_14369,India,ML Engineer,Expert,18,20,2,3,18,34,406,1,63,9,14,135820.0,18.0
KAG_2026_14370,Canada,ML Engineer,Contributor,11,12,0,8,6,5,242,1,36,6,7,136905.0,11.0
KAG_2026_14371,USA,ML Engineer,Contributor,7,18,0,7,11,16,72,0,36,7,6,175470.0,7.0
KAG_2026_14372,Japan,Data Scientist,Master,15,43,23,14,22,62,1100,1,81,10,28,178366.0,15.0
KAG_2026_14373,USA,Data Analyst,Novice,7,7,0,0,4,10,1,0,14,4,2,95060.0,7.0
KAG_2026_14374,Nigeria,ML Engineer,Master,13,48,10,18,19,69,1041,1,82,9,20,111355.0,13.0
KAG_2026_14375,India,Data Scientist,Master,14,42,6,18,24,69,1100,1,83,5,19,112277.0,14.0
