course,job_profession,student,linguistic,musical,bodily,logical_mathematical,spatial_visualization,interpersonal,intrapersonal,naturalist,s_p,p1,p2,p3,p4,p5,p6,p7,p8,student_id,target_profession
,Archeologist,S3052,12,6,12,12,12,6,19,20,s3052,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3051,archeologist
,Archeologist,S3053,13,7,13,13,12,7,20,20,s3053,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3052,archeologist
,Archeologist,S3054,14,5,13,14,12,8,17,15,s3054,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3053,archeologist
,Archeologist,S3055,11,6,14,11,12,9,16,18,s3055,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3054,archeologist
,Archeologist,S3056,12,7,14,11,12,10,15,19,s3056,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3055,archeologist
,Archeologist,S3057,13,5,11,12,12,9,18,20,s3057,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3056,archeologist
,Archeologist,S3058,14,6,11,12,12,8,19,17,s3058,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3057,archeologist
,Archeologist,S3059,11,7,12,14,12,7,20,20,s3059,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3058,archeologist
,Archeologist,S3060,12,8,12,11,12,6,17,15,s3060,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3059,archeologist
,Archeologist,S3061,13,9,13,12,12,5,16,18,s3061,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3060,archeologist
,Archeologist,S3062,14,10,13,11,12,5,15,19,s3062,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3061,archeologist
,Archeologist,S3063,11,8,14,14,12,6,18,20,s3063,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3062,archeologist
,Archeologist,S3064,12,9,14,11,12,7,19,17,s3064,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3063,archeologist
,Archeologist,S3065,13,10,11,12,12,8,20,20,s3065,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3064,archeologist
,Archeologist,S3066,14,8,11,11,12,9,17,15,s3066,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3065,archeologist
,Archeologist,S3067,11,9,12,14,12,10,16,18,s3067,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3066,archeologist
,Archeologist,S3068,12,10,12,11,12,9,15,19,s3068,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3067,archeologist
,Archeologist,S3069,13,8,13,12,14,8,20,20,s3069,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3068,archeologist
,Archeologist,S3070,14,9,13,11,14,7,15,17,s3070,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3069,archeologist
,Archeologist,S3071,11,10,14,11,14,6,18,19,s3071,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3070,archeologist
,Archeologist,S3072,12,6,14,11,14,5,19,15,s3072,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3071,archeologist
,Archeologist,S3073,13,5,11,14,14,5,20,18,s3073,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3072,archeologist
,Archeologist,S3074,14,5,11,11,14,6,17,19,s3074,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3073,archeologist
,Archeologist,S3075,11,6,12,12,14,7,20,20,s3075,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3074,archeologist
,Archeologist,S3076,12,7,12,12,14,8,15,17,s3076,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3075,archeologist
,Archeologist,S3077,13,8,13,12,14,9,18,19,s3077,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3076,archeologist
,Archeologist,S3078,14,6,13,12,14,10,19,15,s3078,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3077,archeologist
,Archeologist,S3079,11,6,14,14,14,9,20,18,s3079,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3078,archeologist
,Archeologist,S3080,12,6,14,11,14,8,17,19,s3080,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3079,archeologist
,Archeologist,S3081,13,5,11,12,14,7,20,20,s3081,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3080,archeologist
,Archeologist,S3082,14,5,11,12,11,6,15,17,s3082,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3081,archeologist
,Archeologist,S3083,11,6,12,12,11,5,18,19,s3083,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3082,archeologist
,Archeologist,S3084,12,7,12,12,11,5,19,15,s3084,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3083,archeologist
,Archeologist,S3085,13,8,13,12,11,6,20,18,s3085,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3084,archeologist
,Archeologist,S3086,14,8,13,12,11,7,17,19,s3086,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3085,archeologist
,Archeologist,S3087,11,6,14,12,11,8,19,20,s3087,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3086,archeologist
,Archeologist,S3088,12,5,14,12,11,9,15,17,s3088,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3087,archeologist
,Archeologist,S3089,13,5,11,13,11,10,18,15,s3089,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3088,archeologist
,Archeologist,S3090,14,6,11,13,11,9,19,15,s3090,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3089,archeologist
,Archeologist,S3091,11,7,12,13,11,8,20,15,s3091,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3090,archeologist
,Archeologist,S3092,12,8,12,13,11,7,17,18,s3092,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3091,archeologist
,Archeologist,S3093,13,8,13,13,11,6,15,19,s3093,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3092,archeologist
,Archeologist,S3094,14,9,13,13,11,5,18,20,s3094,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3093,archeologist
,Archeologist,S3095,11,6,14,13,11,10,19,17,s3095,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3094,archeologist
,Archeologist,S3096,12,5,14,13,11,9,20,15,s3096,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3095,archeologist
,Archeologist,S3097,13,5,11,13,11,8,17,18,s3097,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3096,archeologist
,Archeologist,S3098,14,6,11,13,11,7,19,19,s3098,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3097,archeologist
,Archeologist,S3099,11,7,11,13,11,6,18,20,s3099,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3098,archeologist
,Archeologist,S3100,12,8,11,13,11,5,16,17,s3100,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,student_3099,archeologist
,Pre Primary Teacher (2020 NEP and Mental Health),S3101,15,12,18,11,12,20,5,5,s3101,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3100,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3102,18,13,19,12,12,20,6,6,s3102,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3101,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3103,19,14,20,13,12,20,7,7,s3103,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3102,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3104,20,11,17,14,12,20,5,5,s3104,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3103,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3105,17,12,16,13,12,20,6,6,s3105,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3104,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3106,20,13,15,12,12,20,8,7,s3106,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3105,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3107,15,14,18,11,12,20,9,5,s3107,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3106,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3108,18,11,19,11,12,20,10,6,s3108,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3107,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3109,19,12,20,12,12,20,8,7,s3109,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3108,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3110,20,13,17,13,12,20,9,8,s3110,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3109,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3111,17,14,16,14,12,20,10,9,s3111,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3110,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3112,15,11,15,13,12,20,8,10,s3112,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3111,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3113,18,12,18,12,12,20,9,8,s3113,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3112,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3114,19,13,19,11,12,20,10,9,s3114,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3113,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3115,20,14,20,11,12,20,8,10,s3115,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3114,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3116,17,11,17,12,12,20,9,8,s3116,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3115,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3117,19,12,16,13,12,19,10,9,s3117,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3116,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3118,19,13,15,14,12,19,8,10,s3118,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3117,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3119,19,14,20,13,14,19,9,8,s3119,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3118,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3120,15,11,19,12,14,19,10,9,s3120,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3119,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3121,18,12,15,11,14,19,8,10,s3121,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3120,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3122,19,13,18,11,14,19,9,6,s3122,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3121,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3123,20,14,19,12,14,19,10,6,s3123,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3122,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3124,17,11,20,13,14,19,6,7,s3124,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3123,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3125,19,12,20,14,14,19,8,5,s3125,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3124,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3126,15,13,20,13,14,19,9,6,s3126,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3125,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3127,18,14,19,12,14,19,10,8,s3127,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3126,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3128,19,11,15,11,14,19,8,6,s3128,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3127,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3129,20,12,18,11,14,19,9,5,s3129,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3128,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3130,17,13,19,12,14,19,10,7,s3130,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3129,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3131,19,14,20,13,14,19,6,5,s3131,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3130,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3132,15,11,19,14,11,19,8,6,s3132,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3131,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3133,18,12,20,13,12,19,9,8,s3133,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3132,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3134,19,13,20,12,11,19,10,7,s3134,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3133,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3135,20,14,19,11,12,15,8,7,s3135,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3134,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3136,17,11,19,11,11,15,9,5,s3136,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3135,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3137,15,12,19,12,13,15,10,6,s3137,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3136,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3138,15,13,19,13,11,15,9,8,s3138,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3137,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3139,15,14,19,14,11,15,9,7,s3139,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3138,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3140,15,11,15,13,14,15,9,5,s3140,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3139,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3141,18,12,18,12,11,15,9,6,s3141,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3140,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3142,19,13,18,11,11,15,9,8,s3142,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3141,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3143,20,14,19,11,11,15,7,8,s3143,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3142,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3144,17,11,19,12,13,15,5,9,s3144,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3143,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3145,15,12,19,13,11,15,6,7,s3145,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3144,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3146,18,13,15,14,11,15,7,5,s3146,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3145,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3147,19,14,18,13,11,15,5,6,s3147,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3146,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3148,20,11,19,12,11,15,6,8,s3148,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3147,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3149,17,12,19,11,11,15,8,9,s3149,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3148,pre primary teacher (2020 nep and mental health)
,Pre Primary Teacher (2020 NEP and Mental Health),S3150,15,11,16,12,11,15,9,6,s3150,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,student_3149,pre primary teacher (2020 nep and mental health)
,Primary Teacher,S3151,20,19,15,12,5,11,12,6,s3151,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3150,primary teacher
,Primary Teacher,S3152,19,19,16,11,6,11,12,7,s3152,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3151,primary teacher
,Primary Teacher,S3153,18,19,17,13,7,11,12,5,s3153,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3152,primary teacher
,Primary Teacher,S3154,17,19,18,14,5,11,12,6,s3154,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3153,primary teacher
,Primary Teacher,S3155,16,19,20,12,6,11,12,6,s3155,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3154,primary teacher
,Primary Teacher,S3156,15,19,19,12,7,11,12,7,s3156,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3155,primary teacher
,Primary Teacher,S3157,19,19,16,12,5,11,12,5,s3157,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3156,primary teacher
,Primary Teacher,S3158,18,19,17,12,6,11,12,6,s3158,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3157,primary teacher
,Primary Teacher,S3159,17,19,18,12,7,11,12,6,s3159,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3158,primary teacher
,Primary Teacher,S3160,16,19,19,12,8,11,12,7,s3160,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3159,primary teacher
,Primary Teacher,S3161,20,19,15,12,9,11,12,5,s3161,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3160,primary teacher
,Primary Teacher,S3162,19,19,16,12,10,11,12,6,s3162,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3161,primary teacher
,Primary Teacher,S3163,18,19,17,12,8,11,12,7,s3163,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3162,primary teacher
,Primary Teacher,S3164,17,19,18,12,9,11,12,6,s3164,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3163,primary teacher
,Primary Teacher,S3165,16,19,20,12,10,11,12,7,s3165,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3164,primary teacher
,Primary Teacher,S3166,15,19,19,12,8,11,12,5,s3166,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3165,primary teacher
,Primary Teacher,S3167,19,19,16,12,9,11,12,6,s3167,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3166,primary teacher
,Primary Teacher,S3168,18,19,17,12,10,11,12,6,s3168,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3167,primary teacher
,Primary Teacher,S3169,17,19,18,14,8,11,14,7,s3169,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3168,primary teacher
,Primary Teacher,S3170,16,19,19,14,9,11,14,5,s3170,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3169,primary teacher
,Primary Teacher,S3171,20,19,15,14,8,11,14,6,s3171,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3170,primary teacher
,Primary Teacher,S3172,19,17,16,14,9,11,14,10,s3172,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3171,primary teacher
,Primary Teacher,S3173,18,16,17,14,6,12,14,8,s3173,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3172,primary teacher
,Primary Teacher,S3174,17,15,18,14,10,12,14,9,s3174,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3173,primary teacher
,Primary Teacher,S3175,16,20,20,14,8,12,14,6,s3175,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3174,primary teacher
,Primary Teacher,S3176,15,19,19,14,9,12,14,10,s3176,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3175,primary teacher
,Primary Teacher,S3177,19,19,16,14,6,12,14,8,s3177,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3176,primary teacher
,Primary Teacher,S3178,18,19,17,14,8,12,14,9,s3178,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3177,primary teacher
,Primary Teacher,S3179,17,19,18,14,9,12,14,10,s3179,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3178,primary teacher
,Primary Teacher,S3180,16,19,19,14,6,12,14,8,s3180,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3179,primary teacher
,Primary Teacher,S3181,20,17,15,14,10,12,14,9,s3181,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3180,primary teacher
,Primary Teacher,S3182,19,16,16,11,8,12,11,9,s3182,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3181,primary teacher
,Primary Teacher,S3183,18,15,17,11,9,12,11,10,s3183,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3182,primary teacher
,Primary Teacher,S3184,17,20,18,11,7,12,11,8,s3184,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3183,primary teacher
,Primary Teacher,S3185,16,19,20,11,7,12,11,9,s3185,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3184,primary teacher
,Primary Teacher,S3186,15,19,19,11,8,12,11,10,s3186,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3185,primary teacher
,Primary Teacher,S3187,19,19,16,11,9,12,11,8,s3187,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3186,primary teacher
,Primary Teacher,S3188,18,19,17,11,6,12,11,9,s3188,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3187,primary teacher
,Primary Teacher,S3189,17,19,18,11,10,13,11,10,s3189,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3188,primary teacher
,Primary Teacher,S3190,16,17,19,11,8,13,11,8,s3190,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3189,primary teacher
,Primary Teacher,S3191,20,16,15,11,9,13,11,9,s3191,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3190,primary teacher
,Primary Teacher,S3192,19,15,15,11,8,13,11,9,s3192,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3191,primary teacher
,Primary Teacher,S3193,18,20,16,11,8,13,11,8,s3193,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3192,primary teacher
,Primary Teacher,S3194,17,20,17,11,9,13,11,9,s3194,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3193,primary teacher
,Primary Teacher,S3195,16,20,18,11,6,13,11,6,s3195,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3194,primary teacher
,Primary Teacher,S3196,15,20,20,11,10,13,11,10,s3196,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3195,primary teacher
,Primary Teacher,S3197,19,20,19,11,8,13,11,8,s3197,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3196,primary teacher
,Primary Teacher,S3198,18,20,16,11,9,13,11,9,s3198,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3197,primary teacher
,Primary Teacher,S3199,17,20,17,11,7,13,11,10,s3199,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3198,primary teacher
,Primary Teacher,S3200,16,20,18,11,8,13,11,7,s3200,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,student_3199,primary teacher
,"Middle, Higher School Teacher and Professors",S3201,12,14,11,17,7,15,20,5,s3201,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3200,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3202,13,11,12,16,6,16,19,6,s3202,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3201,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3203,14,13,13,20,5,17,18,7,s3203,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3202,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3204,11,12,12,19,8,18,17,5,s3204,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3203,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3205,12,13,13,18,9,19,16,6,s3205,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3204,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3206,13,12,14,17,10,20,20,7,s3206,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3205,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3207,12,11,11,16,9,15,15,5,s3207,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3206,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3208,13,14,12,15,8,16,16,6,s3208,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3207,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3209,14,11,13,19,6,17,17,7,s3209,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3208,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3210,11,13,12,18,7,18,18,8,s3210,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3209,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3211,12,12,13,17,7,19,19,9,s3211,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3210,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3212,13,13,14,16,6,20,20,10,s3212,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3211,"middle, higher school teacher and professors"
,"Middle, Higher School Teacher and Professors",S3213,12,11,11,20,5,15,19,8,s3213,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,student_3212,"middle, higher school teacher and professors"
